Time-Day of Year 	 Electron flux 	 Proton flux 	 (Flux in the units of counts/sq cm.sec.sr) 
238.0035 	 7.7564 	 0.9829 
238.0069 	 7.5768 	 0.9727 
238.0104 	 7.7137 	 0.8547 
238.0139 	 7.9522 	 0.6997 
238.0174 	 6.9828 	 0.7974 
238.0208 	 9.0444 	 1.0239 
238.0243 	 9.9571 	 0.8369 
238.0278 	 8.3618 	 0.8532 
238.0313 	 8.7983 	 0.9657 
238.0347 	 6.9283 	 0.5973 
238.0382 	 7.3391 	 0.7296 
238.0417 	 8.3959 	 0.8532 
238.0451 	 6.9231 	 0.8761 
238.0486 	 5.9386 	 0.9386 
238.0521 	 7.2222 	 0.6410 
238.0556 	 7.8669 	 0.6314 
238.0590 	 7.2009 	 0.8974 
238.0625 	 6.0751 	 0.8191 
238.0660 	 5.8333 	 0.8761 
238.0694 	 5.2560 	 0.6143 
238.0729 	 5.2790 	 0.6867 
238.0764 	 6.2287 	 0.9898 
238.0799 	 7.1245 	 1.0944 
238.0833 	 5.7338 	 0.8874 
238.0868 	 6.1373 	 0.8798 
238.0903 	 5.5290 	 0.7509 
238.0938 	 4.5279 	 0.6009 
238.0972 	 4.4539 	 0.6997 
238.1007 	 4.8927 	 0.6652 
238.1042 	 8.2423 	 0.8703 
238.1076 	 12.9274 	 0.8974 
238.1111 	 11.8089 	 1.0410 
238.1146 	 10.1496 	 1.1966 
238.1181 	 6.8771 	 0.9044 
238.1215 	 6.8376 	 1.1538 
238.1250 	 10.3072 	 0.9386 
238.1285 	 15.2146 	 1.2661 
238.1319 	 15.4778 	 1.3823 
238.1354 	 7.2318 	 0.9871 
238.1389 	 11.0788 	 1.3014 
238.1424 	 22.5322 	 1.1803 
238.1458 	 18.9420 	 1.3140 
238.1493 	 9.0987 	 1.0086 
238.1528 	 13.6689 	 1.0410 
238.1563 	 13.3476 	 1.2876 
238.1597 	 10.8362 	 1.2799 
238.1632 	 12.1368 	 0.9829 
238.1667 	 12.9522 	 1.0922 
238.1701 	 16.4316 	 1.3675 
238.1736 	 12.5427 	 1.2799 
238.1771 	 7.8205 	 0.8761 
238.1806 	 12.1672 	 1.1604 
238.1840 	 5.2575 	 0.8584 
238.1875 	 4.9317 	 0.9727 
238.1910 	 5.6223 	 1.0944 
238.1944 	 5.1024 	 0.9556 
238.1979 	 4.8927 	 0.7940 
238.2014 	 4.1468 	 0.7679 
238.2049 	 5.0215 	 0.9657 
238.2083 	 6.8259 	 1.1604 
238.2118 	 7.5107 	 1.1159 
238.2153 	 7.4573 	 1.0068 
238.2188 	 6.9017 	 1.2821 
238.2222 	 5.5119 	 0.9727 
238.2257 	 6.1752 	 0.8333 
238.2292 	 5.0171 	 0.5802 
238.2326 	 3.7393 	 0.7265 
238.2361 	 3.2935 	 0.6143 
238.2396 	 3.3691 	 0.7296 
238.2431 	 3.9761 	 0.5802 
238.2465 	 3.2403 	 0.7940 
238.2500 	 3.2082 	 0.9727 
238.2535 	 4.0558 	 0.6009 
238.2569 	 3.6644 	 0.7534 
238.2604 	 4.0773 	 0.8155 
238.2639 	 3.7884 	 0.6826 
238.2674 	 3.2833 	 0.6223 
238.2708 	 3.7543 	 0.9044 
238.2743 	 3.4402 	 0.6624 
238.2778 	 3.4130 	 0.9556 
238.2813 	 3.2692 	 0.7479 
238.2847 	 3.2423 	 0.6826 
238.2882 	 3.8248 	 0.8974 
238.2917 	 3.2253 	 0.7167 
238.2951 	 3.3047 	 0.5794 
238.2986 	 3.2253 	 0.9898 
238.3021 	 3.4549 	 0.6223 
238.3056 	 3.9420 	 0.5802 
238.3090 	 3.7768 	 0.7296 
238.3125 	 4.3003 	 0.8532 
238.3160 	 5.6867 	 1.0944 
238.3194 	 6.8771 	 1.2969 
238.3229 	 10.0000 	 1.0515 
238.3264 	 15.8874 	 1.1775 
238.3299 	 27.1581 	 1.6667 
238.3333 	 43.9761 	 1.4846 
238.3368 	 66.1966 	 1.9444 
238.3403 	 79.0102 	 1.6724 
238.3438 	 84.5940 	 2.0513 
238.3472 	 124.1638 	 2.0137 
238.3507 	 109.0773 	 1.8455 
238.3542 	 117.3037 	 1.4676 
238.3576 	 89.3777 	 1.8884 
238.3611 	 124.7952 	 1.5358 
238.3646 	 138.9270 	 1.9742 
238.3681 	 135.5120 	 1.7747 
238.3715 	 133.1331 	 1.7382 
238.3750 	 184.4539 	 1.7235 
238.3785 	 170.5819 	 1.8534 
238.3819 	 167.6109 	 1.5188 
238.3854 	 234.5299 	 1.3889 
238.3889 	 225.9727 	 1.8771 
238.3924 	 268.1624 	 1.9231 
238.3958 	 217.1502 	 1.5188 
238.3993 	 213.1197 	 1.5385 
238.4028 	 183.2594 	 1.3481 
238.4063 	 122.4893 	 1.4378 
238.4097 	 98.1399 	 0.9898 
238.4132 	 92.7897 	 1.2661 
238.4167 	 74.1468 	 1.2628 
238.4201 	 68.6695 	 1.2876 
238.4236 	 74.6758 	 1.1945 
238.4271 	 67.2747 	 1.3090 
238.4306 	 69.8464 	 1.1604 
238.4340 	 63.3906 	 1.0300 
238.4375 	 66.3652 	 1.1092 
238.4410 	 67.4573 	 1.1538 
238.4444 	 79.8635 	 0.9898 
238.4479 	 72.8632 	 1.1325 
238.4514 	 86.4676 	 1.2287 
238.4549 	 86.1752 	 1.3462 
238.4583 	 81.6212 	 1.2457 
238.4618 	 84.7009 	 1.1752 
238.4653 	 84.7440 	 1.1604 
238.4688 	 78.5837 	 1.0300 
238.4722 	 68.4642 	 1.4676 
238.4757 	 51.2017 	 0.7296 
238.4792 	 36.6894 	 0.9898 
238.4826 	 36.2446 	 1.3734 
238.4861 	 34.4198 	 1.1263 
238.4896 	 33.0472 	 1.2876 
238.4931 	 36.6041 	 1.1433 
238.4965 	 45.1068 	 1.2821 
238.5000 	 37.5085 	 0.9898 
238.5035 	 57.9399 	 1.7811 
238.5069 	 70.6997 	 1.3823 
238.5104 	 98.4615 	 2.0513 
238.5139 	 126.4505 	 1.6041 
238.5174 	 150.5769 	 1.2821 
238.5208 	 142.1672 	 1.5017 
238.5243 	 163.1760 	 1.6953 
238.5278 	 164.1979 	 1.2457 
238.5313 	 215.9442 	 1.6094 
238.5347 	 222.1331 	 1.6894 
238.5382 	 220.5365 	 1.7597 
238.5417 	 217.6280 	 1.8430 
238.5451 	 207.5537 	 1.5880 
238.5486 	 180.5631 	 1.6553 
238.5521 	 213.5897 	 1.9872 
238.5556 	 180.9898 	 1.6382 
238.5590 	 221.6453 	 1.6026 
238.5625 	 231.0580 	 1.7235 
238.5660 	 191.3675 	 1.6667 
238.5694 	 231.3652 	 1.9795 
238.5729 	 227.5855 	 1.4103 
238.5764 	 252.4744 	 1.6041 
238.5799 	 203.8412 	 1.6309 
238.5833 	 222.9351 	 1.7747 
238.5868 	 223.8412 	 1.5880 
238.5903 	 201.9795 	 1.7065 
238.5938 	 187.9614 	 1.8026 
238.5972 	 182.8328 	 1.3140 
238.6007 	 213.1545 	 1.6524 
238.6042 	 221.2116 	 1.4505 
238.6076 	 184.4850 	 1.7597 
238.6111 	 162.9693 	 1.6724 
238.6146 	 164.1026 	 1.8590 
238.6181 	 151.6382 	 1.6724 
238.6215 	 131.9872 	 1.2393 
238.6250 	 107.4315 	 1.3699 
238.6285 	 93.6966 	 1.3462 
238.6319 	 73.5495 	 1.1604 
238.6354 	 65.7511 	 1.1159 
238.6389 	 57.6792 	 1.3993 
238.6424 	 48.2403 	 1.2017 
238.6458 	 46.0580 	 1.0410 
238.6493 	 40.5579 	 1.0086 
238.6528 	 33.9079 	 0.9044 
238.6563 	 24.4206 	 0.8584 
238.6597 	 20.4778 	 0.9215 
238.6632 	 26.5665 	 0.8155 
238.6667 	 19.5051 	 1.0239 
238.6701 	 15.6624 	 0.8333 
238.6736 	 16.7406 	 0.9727 
238.6771 	 20.7479 	 0.9188 
238.6806 	 26.4164 	 0.8874 
238.6840 	 34.5940 	 1.4957 
238.6875 	 58.6519 	 1.2457 
238.6910 	 121.2876 	 1.5021 
238.6944 	 266.1775 	 1.5870 
238.6979 	 305.9871 	 1.4163 
238.7014 	 352.0990 	 1.7406 
238.7049 	 262.6395 	 1.5236 
238.7083 	 168.4130 	 1.3140 
238.7118 	 154.3348 	 1.3734 
238.7153 	 114.0102 	 1.5188 
238.7188 	 103.2618 	 1.6524 
238.7222 	 103.9590 	 1.6041 
238.7257 	 93.7821 	 1.1752 
238.7292 	 100.1536 	 1.6041 
238.7326 	 85.0214 	 1.4957 
238.7361 	 87.7816 	 1.5700 
238.7396 	 83.9316 	 1.7521 
238.7431 	 88.6348 	 1.6553 
238.7465 	 83.9871 	 1.2716 
238.7500 	 72.9693 	 1.4505 
238.7535 	 69.7639 	 1.3948 
238.7569 	 73.2253 	 1.6894 
238.7604 	 90.5579 	 1.1588 
238.7639 	 80.1195 	 1.3652 
238.7674 	 88.5837 	 1.3948 
238.7708 	 73.1229 	 1.4334 
238.7743 	 65.2790 	 1.3734 
238.7778 	 63.2423 	 1.2628 
238.7813 	 79.7650 	 1.6239 
238.7847 	 85.5802 	 1.3993 
238.7882 	 77.7778 	 1.3462 
238.7917 	 86.7235 	 1.5529 
238.7951 	 78.1838 	 1.6880 
238.7986 	 66.8089 	 1.2969 
238.8021 	 58.5622 	 1.2232 
238.8056 	 54.2321 	 1.1945 
238.8090 	 51.6524 	 1.4163 
238.8125 	 52.3549 	 1.3140 
238.8160 	 49.5708 	 1.2661 
238.8194 	 47.8669 	 1.2287 
238.8229 	 46.6738 	 1.0086 
238.8264 	 51.4334 	 0.9898 
238.8299 	 65.8798 	 0.9871 
238.8333 	 102.9351 	 1.2287 
238.8368 	 151.0256 	 1.1966 
238.8403 	 143.2935 	 1.3311 
238.8438 	 158.0342 	 1.6026 
238.8472 	 191.5017 	 1.5870 
238.8507 	 193.9316 	 1.5171 
238.8542 	 241.0239 	 1.2116 
238.8576 	 370.0644 	 1.5236 
238.8611 	 372.1160 	 1.5188 
238.8646 	 298.6051 	 1.5665 
238.8681 	 269.1438 	 1.6267 
238.8715 	 255.7725 	 1.5021 
238.8750 	 237.5768 	 1.6041 
238.8785 	 189.6352 	 1.7167 
238.8819 	 135.5631 	 1.6553 
238.8854 	 118.6481 	 1.4378 
238.8889 	 88.3788 	 1.7577 
238.8924 	 89.1239 	 1.3889 
238.8958 	 93.7031 	 1.3311 
238.8993 	 104.9359 	 1.6026 
238.9028 	 106.1092 	 1.3993 
238.9063 	 107.4573 	 1.5171 
238.9097 	 112.6792 	 1.4505 
238.9132 	 118.5837 	 1.1588 
238.9167 	 128.0205 	 1.3311 
238.9201 	 124.5279 	 1.3305 
238.9236 	 128.2935 	 1.4676 
238.9271 	 127.0815 	 1.4378 
238.9306 	 130.4949 	 1.8430 
238.9340 	 139.1846 	 1.3734 
238.9375 	 141.4676 	 1.4846 
238.9410 	 144.1416 	 1.8026 
238.9444 	 150.6826 	 1.3652 
238.9479 	 162.2222 	 1.5598 
238.9514 	 168.0205 	 1.7235 
238.9549 	 166.4530 	 1.4744 
238.9583 	 174.0956 	 1.5700 
238.9618 	 177.1795 	 1.4103 
238.9653 	 189.5393 	 1.7577 
238.9688 	 190.2146 	 1.7167 
238.9722 	 209.5222 	 1.7406 
238.9757 	 235.4292 	 1.9957 
238.9792 	 223.4471 	 1.5870 
238.9826 	 225.2146 	 2.0386 
238.9861 	 236.3140 	 1.9454 
238.9896 	 241.3147 	 1.5086 
238.9931 	 249.8294 	 2.0307 
238.9965 	 247.8970 	 1.4807 
239.0000 	 253.4812 	 1.8089 
